SourceIP,DestinationIP,SourcePort,DestinationPort,Protocol,PacketSize,Duration,Flag,Anomaly
192.168.140.137,10.0.19.160,27396,429,TCP,397,0.18599538148462896,PSH,0
192.168.51.73,10.0.73.233,62731,753,UDP,354,0.3096977825201762,FIN,0
192.168.23.212,10.0.120.226,40104,287,UDP,638,0.05580559576437435,ACK,0
192.168.135.23,10.0.202.54,41730,757,UDP,518,1.8267093421094664,FIN,0
192.168.31.245,10.0.48.162,43746,321,TCP,469,0.1449674746444972,FIN,0
192.168.36.222,10.0.19.108,56352,436,TCP,523,0.47812838721937423,SYN,0
192.168.222.127,10.0.91.8,30072,592,TCP,373,0.6217076870935148,ACK,0
192.168.110.10,10.0.141.244,20693,496,TCP,368,0.2677463878832905,PSH,0
192.168.37.65,10.0.219.213,10801,604,TCP,672,2.1590780654208452,ACK,0
192.168.46.27,10.0.235.144,55735,149,TCP,519,1.3308943108274351,SYN,0
192.168.205.3,10.0.212.234,37355,542,TCP,541,0.02854769001191697,PSH,0
192.168.144.149,10.0.100.233,60808,635,TCP,500,0.577424329120185,PSH,0
192.168.42.198,10.0.20.197,21992,899,TCP,436,0.14823967803172663,RST,0
192.168.12.13,10.0.113.139,54993,482,TCP,436,1.018731901811752,ACK,0
192.168.159.168,10.0.32.219,38833,326,TCP,396,0.6797574003577977,RST,0
192.168.82.229,10.0.198.149,12316,939,TCP,613,1.6529208505587067,SYN,0
192.168.19.39,10.0.34.234,56358,29,UDP,547,1.152476026721898,ACK,0
192.168.213.219,10.0.131.140,41818,259,TCP,446,1.7066676448560931,ACK,0
192.168.213.238,10.0.201.123,14947,698,UDP,573,2.090152609593606,ACK,0
192.168.60.104,10.0.20.120,53420,929,TCP,418,0.19923081387260544,RST,0
192.168.16.192,10.0.194.179,51216,75,UDP,602,0.876007620113369,FIN,0
192.168.37.225,10.0.208.217,28727,557,ICMP,416,0.17338333670420703,FIN,0
192.168.20.64,10.0.131.70,19681,581,TCP,515,0.2788528140711907,FIN,0
192.168.149.37,10.0.140.151,4653,498,TCP,432,0.25804267115616947,RST,0
192.168.62.245,10.0.32.31,3138,416,TCP,647,0.43557524794515007,RST,0
192.168.102.67,10.0.179.21,57540,879,TCP,644,1.5505505560377648,PSH,0
192.168.168.78,10.0.21.28,35469,722,TCP,573,0.3818000473283373,FIN,0
192.168.133.228,10.0.175.68,65346,751,UDP,492,1.36692269130133,RST,0
192.168.79.16,10.0.85.113,36886,340,TCP,452,0.0008102529159105757,PSH,0
192.168.107.82,10.0.89.83,26598,308,UDP,521,0.8642110820494265,SYN,0
192.168.101.20,10.0.171.228,33373,704,TCP,429,0.33017470183934866,SYN,0
192.168.217.16,10.0.235.59,23281,884,TCP,588,1.3543353485472993,RST,0
192.168.244.145,10.0.7.189,36076,615,TCP,480,4.7214069423661265,PSH,0
192.168.49.125,10.0.52.254,38844,241,TCP,509,0.7599073767997381,PSH,0
192.168.51.53,10.0.23.135,57238,253,ICMP,524,0.7612633970294406,RST,0
192.168.195.16,10.0.253.35,18997,936,TCP,654,3.6657934923453865,ACK,0
192.168.40.83,10.0.172.129,26761,220,UDP,495,0.4450820935810202,SYN,0
192.168.246.26,10.0.154.45,52696,397,ICMP,680,0.5046619361737692,SYN,0
192.168.44.203,10.0.114.5,64332,986,TCP,586,1.1927648606126837,ACK,0
192.168.253.30,10.0.67.42,13071,336,TCP,586,0.6796483527822421,SYN,0
192.168.104.225,10.0.243.238,54824,729,UDP,438,1.4648250280994761,SYN,0
192.168.69.201,10.0.92.125,23137,714,TCP,380,0.5299425297329042,SYN,0
192.168.50.150,10.0.190.41,1718,29,TCP,509,1.1676894992732563,SYN,0
192.168.158.238,10.0.58.176,57983,494,TCP,393,1.4701847607881067,FIN,0
192.168.8.35,10.0.176.216,16612,959,UDP,320,1.029528863850509,RST,0
192.168.155.232,10.0.86.125,62780,998,TCP,453,0.22587924747631982,ACK,0
192.168.237.172,10.0.75.62,65109,724,UDP,337,0.7261632695306091,SYN,0
192.168.2.42,10.0.35.222,46847,502,ICMP,597,3.3954438103662095,FIN,0
192.168.45.75,10.0.61.180,49872,154,TCP,387,0.11009193329447751,RST,0
192.168.47.31,10.0.136.57,62166,992,TCP,335,1.2214083914577116,ACK,0
192.168.67.216,10.0.147.18,65397,231,TCP,445,1.551743493537485,SYN,0
192.168.235.218,10.0.197.99,21091,102,TCP,558,1.124012374493609,SYN,0
192.168.153.82,10.0.119.139,7728,827,TCP,456,0.11947946332337084,SYN,0
192.168.69.233,10.0.81.107,41160,177,TCP,581,0.07772470055685383,PSH,0
192.168.248.240,10.0.236.113,2995,693,ICMP,563,0.7066456841055863,FIN,1
192.168.38.198,10.0.187.204,48385,984,TCP,531,0.38714609050107074,RST,0
192.168.109.249,10.0.224.34,59871,927,ICMP,437,0.4951344203925369,ACK,0
192.168.223.122,10.0.238.113,41847,232,TCP,543,0.3185748006785228,ACK,0
192.168.188.126,10.0.238.29,12465,12,UDP,258,1.7130174737364148,FIN,0
192.168.194.76,10.0.140.105,32500,186,TCP,488,1.8974182306826528,FIN,0
192.168.219.49,10.0.13.91,54394,761,UDP,617,0.016451893753093225,SYN,0
192.168.36.62,10.0.96.180,15701,932,TCP,437,1.6783497448145235,ACK,0
192.168.40.10,10.0.154.244,28842,266,TCP,532,1.11888438585649,SYN,0
192.168.255.78,10.0.201.236,2892,902,TCP,317,0.6058488649317317,FIN,0
192.168.56.169,10.0.169.164,19079,135,TCP,573,0.0863774164439973,FIN,0
192.168.194.32,10.0.225.74,59450,757,TCP,469,1.1047014979893595,FIN,0
192.168.146.44,10.0.31.158,2752,31,UDP,468,0.30566836775632406,RST,0
192.168.127.165,10.0.195.203,8656,859,TCP,466,0.7977900981085675,RST,0
192.168.77.31,10.0.118.67,13067,456,TCP,529,0.2507299170410089,SYN,0
192.168.178.73,10.0.223.201,7427,259,TCP,456,2.102526357272001,FIN,0
192.168.24.20,10.0.250.25,16756,104,UDP,512,0.4294445392020141,SYN,0
192.168.121.22,10.0.218.178,56268,431,TCP,376,1.1605951154287788,SYN,0
192.168.171.56,10.0.148.194,19550,382,TCP,457,0.6802857429683562,RST,0
192.168.169.14,10.0.205.202,10364,469,TCP,529,2.4573180700347046,PSH,0
192.168.210.153,10.0.81.158,39976,513,UDP,482,0.25864481961554575,RST,0
192.168.221.248,10.0.64.145,23418,941,TCP,534,3.1078678464108083,SYN,0
192.168.94.100,10.0.47.196,34045,950,TCP,561,1.3956956415435644,RST,0
192.168.34.105,10.0.254.123,5126,946,TCP,561,1.2074769277046506,FIN,0
192.168.129.209,10.0.98.100,37334,207,TCP,567,1.836238711974596,FIN,0
192.168.176.87,10.0.9.84,20183,647,TCP,297,1.054624622065382,ACK,0
192.168.85.83,10.0.123.194,57854,447,TCP,382,0.11672621845506455,PSH,0
192.168.89.194,10.0.1.235,7236,783,UDP,681,1.1987336140598028,RST,0
192.168.254.190,10.0.32.22,32848,89,TCP,597,0.5757541360793164,PSH,1
192.168.159.229,10.0.6.6,38429,195,TCP,460,0.8063289359824394,ACK,0
192.168.38.1,10.0.16.124,12549,414,TCP,559,0.5248093240414632,FIN,0
192.168.71.163,10.0.241.139,29784,122,TCP,440,0.18766550179721714,SYN,0
192.168.186.73,10.0.121.250,56210,462,TCP,564,0.6631790751797099,RST,0
192.168.249.185,10.0.59.254,45263,116,TCP,404,0.06489614982291395,FIN,0
192.168.33.240,10.0.80.188,46292,196,TCP,538,0.05520243734630702,ACK,0
192.168.238.150,10.0.209.53,28481,36,UDP,480,0.7618717037748673,SYN,0
192.168.141.134,10.0.244.164,58633,67,TCP,574,0.19882884506383947,FIN,0
192.168.183.110,10.0.128.19,49039,645,TCP,734,0.9772182279819545,FIN,0
192.168.199.155,10.0.248.174,11556,281,TCP,507,0.21188224664436478,FIN,0
192.168.144.130,10.0.24.54,14542,479,TCP,311,1.635938167516569,RST,0
192.168.113.252,10.0.93.48,7500,11,UDP,520,0.1581327317066804,RST,0
192.168.29.8,10.0.162.15,53324,968,UDP,490,0.586918425125493,SYN,0
192.168.189.28,10.0.45.160,20767,730,TCP,261,0.626877516709444,RST,0
192.168.174.111,10.0.101.60,2028,322,TCP,423,0.9679268626517833,ACK,0
192.168.231.90,10.0.76.42,44078,668,TCP,573,0.5146219407502065,SYN,0
192.168.205.54,10.0.243.250,38509,240,TCP,603,1.0695019209436605,FIN,0
192.168.187.94,10.0.132.167,4295,1017,UDP,605,1.4544896357068693,ACK,0
192.168.151.227,10.0.149.224,46506,60,TCP,663,0.13110151136251727,FIN,0
192.168.74.219,10.0.189.68,1233,650,TCP,471,0.07621947373678777,SYN,0
192.168.94.115,10.0.179.186,26487,562,TCP,402,1.1315340483119105,FIN,0
192.168.44.117,10.0.145.197,6563,679,UDP,344,1.919591109632876,PSH,0
192.168.79.100,10.0.144.234,50329,165,TCP,499,0.6534657717330957,ACK,0
192.168.206.35,10.0.246.243,21001,831,TCP,440,1.0011180109433535,SYN,0
192.168.185.104,10.0.82.114,9630,189,TCP,413,0.35396331189664637,SYN,0
192.168.187.7,10.0.253.182,45408,487,TCP,334,2.075561594236251,FIN,0
192.168.132.98,10.0.89.75,63644,981,TCP,461,1.4762278897224481,FIN,0
192.168.4.122,10.0.144.205,35076,92,TCP,417,0.8847488098827322,ACK,0
192.168.11.170,10.0.224.210,4172,806,TCP,427,0.36614755375248,RST,0
192.168.21.22,10.0.235.237,34560,888,TCP,674,0.5763592099550917,ACK,0
192.168.150.220,10.0.38.117,59350,289,TCP,497,0.3277543892698115,PSH,0
192.168.140.29,10.0.159.7,6631,509,TCP,483,0.5647968143801186,ACK,0
192.168.113.2,10.0.208.237,20610,75,ICMP,580,0.05106554167145863,FIN,0
192.168.193.131,10.0.200.143,30274,557,TCP,451,0.1116536222014369,RST,0
192.168.215.221,10.0.198.116,61894,428,TCP,548,0.2449023989384435,RST,0
192.168.92.67,10.0.133.33,52963,385,TCP,568,2.3433783062174873,ACK,0
192.168.20.202,10.0.2.175,19618,53,TCP,402,0.626241147837772,PSH,0
192.168.227.200,10.0.192.31,59406,175,TCP,474,0.655030140204389,ACK,0
192.168.52.225,10.0.111.121,8423,673,TCP,353,0.752293780713276,SYN,0
192.168.2.1,10.0.219.156,56514,579,UDP,389,0.6935220936474789,RST,0
192.168.210.105,10.0.84.49,62300,474,UDP,426,0.09015279058526801,SYN,0
192.168.30.173,10.0.231.97,26141,911,TCP,534,0.39081677119783215,PSH,0
192.168.139.253,10.0.43.211,34150,361,TCP,392,0.06986352725815971,PSH,0
192.168.51.125,10.0.67.82,34641,270,TCP,513,0.07217205129829522,FIN,0
192.168.69.138,10.0.104.234,8522,1021,TCP,471,0.08036627306086493,ACK,0
192.168.72.2,10.0.15.140,38314,407,TCP,470,2.2772861460623695,ACK,0
192.168.241.105,10.0.252.133,52720,124,TCP,575,0.24713965055298956,ACK,0
192.168.86.50,10.0.252.145,65339,694,TCP,669,0.0696914450748565,SYN,0
192.168.56.32,10.0.14.154,46565,376,TCP,337,0.00285974531499348,PSH,0
192.168.179.223,10.0.35.46,52007,392,TCP,553,0.9500121644793542,PSH,0
192.168.82.36,10.0.39.46,51648,182,UDP,699,0.9596570681762999,SYN,0
192.168.117.37,10.0.42.242,10652,36,TCP,596,0.3078007675576457,ACK,0
192.168.75.47,10.0.82.230,1353,212,ICMP,559,0.3285969981054672,ACK,0
192.168.89.143,10.0.207.56,39643,896,TCP,318,0.41277781481564824,SYN,0
192.168.79.73,10.0.161.205,8056,948,TCP,623,0.4371030410924374,FIN,0
192.168.6.138,10.0.57.94,49118,134,TCP,665,1.500604161658554,FIN,0
192.168.142.121,10.0.222.123,39058,865,UDP,565,2.8068395034371965,ACK,0
192.168.167.222,10.0.38.9,38146,924,TCP,593,0.8872403766202064,ACK,0
192.168.79.135,10.0.88.246,56611,690,TCP,604,0.4976329542186649,SYN,0
192.168.98.92,10.0.199.44,58154,678,UDP,568,0.349264769372495,RST,0
192.168.152.9,10.0.87.182,21646,926,TCP,580,1.7689561064097554,PSH,0
192.168.0.70,10.0.166.194,56288,1006,UDP,337,0.09439906707771833,ACK,0
192.168.47.10,10.0.52.156,29608,491,UDP,749,0.5677251625064182,ACK,0
192.168.137.116,10.0.102.50,48874,849,TCP,596,1.094520978730999,RST,0
192.168.59.59,10.0.162.108,5746,841,UDP,591,0.2884225077920974,FIN,0
192.168.190.228,10.0.66.205,18796,988,TCP,536,0.1445211309408171,PSH,0
192.168.52.181,10.0.147.75,21593,438,UDP,306,1.0549555747457653,RST,0
192.168.59.240,10.0.117.125,42703,839,TCP,268,0.9151436738100283,SYN,0
192.168.126.89,10.0.93.205,4259,46,TCP,550,0.9657224607896437,FIN,0
192.168.15.212,10.0.94.227,5600,668,UDP,495,3.82651597290704,PSH,0
192.168.160.50,10.0.130.8,27731,401,TCP,575,0.3900815529012705,FIN,0
192.168.163.248,10.0.50.222,34892,488,UDP,469,4.255928388873976,RST,0
192.168.226.238,10.0.85.91,42656,1020,TCP,464,0.04799028265343993,PSH,0
192.168.74.43,10.0.67.15,42500,432,TCP,474,0.041252410545411886,ACK,0
192.168.67.237,10.0.22.68,52708,428,UDP,454,1.9565416557109871,SYN,0
192.168.3.203,10.0.125.48,31309,748,TCP,394,0.3885605875711442,FIN,0
192.168.223.75,10.0.23.145,25178,828,UDP,375,0.4420132507363458,SYN,0
192.168.60.164,10.0.35.139,21078,572,TCP,548,0.0525281581155538,FIN,0
192.168.184.245,10.0.80.129,18189,517,UDP,561,0.002379277359005192,FIN,0
192.168.250.143,10.0.60.40,15463,965,UDP,204,1.002165655289344,FIN,0
192.168.20.154,10.0.149.124,53699,462,TCP,479,0.7395985728921396,SYN,0
192.168.237.135,10.0.203.169,45542,966,UDP,477,1.300967480887918,ACK,0
192.168.123.8,10.0.214.111,23539,903,TCP,545,0.2581151192183617,FIN,0
192.168.65.238,10.0.238.132,27986,1015,UDP,548,1.8803902525463143,RST,0
192.168.8.218,10.0.105.7,54958,181,TCP,569,0.3040933532253284,RST,0
192.168.37.7,10.0.98.249,43573,145,TCP,465,0.5940483535511375,SYN,0
192.168.153.27,10.0.49.126,38787,827,TCP,429,0.45911765892699047,SYN,1
192.168.147.233,10.0.86.153,51677,265,TCP,328,1.9322968636246065,RST,0
192.168.168.63,10.0.136.13,45778,735,UDP,488,1.7204450642482878,ACK,0
192.168.154.20,10.0.110.225,65118,406,TCP,343,0.5828575293955018,ACK,0
192.168.170.224,10.0.243.90,46302,813,TCP,429,0.44230160517006056,PSH,0
192.168.64.202,10.0.41.55,20488,969,TCP,360,1.539254461243458,FIN,0
192.168.48.239,10.0.249.107,43060,955,TCP,635,0.24061668824500776,RST,0
192.168.134.74,10.0.132.136,59468,848,TCP,371,2.8291814123315864,SYN,0
192.168.240.143,10.0.57.78,31437,484,TCP,413,0.3826794988983273,RST,0
192.168.209.205,10.0.52.183,34294,482,TCP,555,0.6224727496238681,RST,0
192.168.232.74,10.0.194.127,43323,237,UDP,613,1.6518375764164934,SYN,0
192.168.65.141,10.0.51.143,21293,525,UDP,426,1.5854843233814384,RST,0
192.168.18.45,10.0.148.209,32565,339,TCP,652,1.1813410858239355,ACK,0
192.168.43.165,10.0.167.18,9033,268,TCP,471,0.1230832754054394,FIN,0
192.168.114.6,10.0.78.1,18031,932,UDP,616,0.27730598596497386,ACK,0
192.168.197.57,10.0.139.254,27486,266,UDP,504,1.2501764248258591,RST,0
192.168.176.128,10.0.218.90,64676,528,UDP,368,1.9618605249118832,ACK,0
192.168.12.173,10.0.127.203,12566,92,TCP,412,0.1841728881458067,PSH,0
192.168.116.119,10.0.172.24,18458,248,TCP,488,4.526514259107299,RST,0
192.168.59.171,10.0.134.11,30789,19,TCP,605,0.9707683146693437,PSH,0
192.168.74.25,10.0.191.240,24793,872,UDP,554,1.7216110874711954,ACK,0
192.168.113.211,10.0.206.139,23489,390,TCP,626,1.5395174256149986,SYN,0
192.168.227.65,10.0.148.193,22892,388,TCP,429,0.11342605003281409,FIN,0
192.168.122.211,10.0.177.163,21180,926,TCP,340,0.41950483343399636,SYN,0
192.168.206.153,10.0.109.178,21324,615,TCP,560,0.6132599378440805,PSH,0
192.168.7.82,10.0.129.14,54194,95,TCP,544,0.3011902088756778,SYN,0
192.168.169.142,10.0.50.13,51505,430,TCP,484,1.1469394839768423,PSH,0
192.168.165.246,10.0.236.94,14459,795,TCP,449,0.8242541007937626,SYN,0
192.168.176.235,10.0.89.141,5138,941,TCP,458,3.960129055470245,FIN,0
192.168.252.201,10.0.231.182,47360,725,ICMP,423,0.20176911248516882,RST,0
192.168.190.152,10.0.242.43,37159,37,TCP,534,0.8236223964320212,FIN,0
192.168.156.179,10.0.71.222,9119,393,UDP,563,2.303901567386324,ACK,0
192.168.10.140,10.0.173.121,38933,573,TCP,630,0.04037032049271162,ACK,0
192.168.142.48,10.0.164.13,4975,291,TCP,500,0.6885560314389789,SYN,0
192.168.0.214,10.0.65.233,22492,874,TCP,533,0.2395274826937455,FIN,0
192.168.214.155,10.0.89.87,28097,303,TCP,334,3.1758307080739603,ACK,0
192.168.220.146,10.0.127.229,48679,756,TCP,510,1.0948464385680137,RST,0
192.168.25.177,10.0.60.170,35365,917,TCP,560,0.31873461386242136,SYN,0
192.168.152.92,10.0.80.227,47151,401,TCP,419,4.589130977114611,PSH,0
192.168.78.134,10.0.94.246,65206,823,UDP,641,0.2462538047084262,SYN,0
192.168.219.4,10.0.243.44,52810,344,UDP,419,0.4019853291852888,FIN,0
192.168.193.18,10.0.190.69,3792,863,TCP,525,1.1243973902859778,FIN,0
192.168.24.100,10.0.146.174,39094,518,UDP,517,0.838186003219627,RST,0
192.168.169.108,10.0.187.238,47538,377,TCP,412,1.7399916603948138,SYN,0
192.168.235.62,10.0.161.161,56426,931,UDP,484,1.1065581310897061,SYN,0
192.168.119.116,10.0.6.64,35003,818,TCP,505,0.86317854010294,FIN,0
192.168.139.96,10.0.6.116,26375,165,TCP,509,0.40874899377229157,SYN,0
192.168.227.229,10.0.162.140,16469,13,TCP,345,0.3507307116195039,ACK,0
192.168.22.22,10.0.67.85,56131,25,TCP,535,0.10309553628742558,ACK,0
192.168.204.82,10.0.128.201,64330,736,ICMP,599,0.5157503776148488,SYN,0
192.168.73.114,10.0.219.121,49607,123,TCP,588,1.5566787173996683,ACK,0
192.168.212.24,10.0.225.39,2184,129,TCP,575,0.3347829454478053,FIN,0
192.168.114.108,10.0.121.159,23385,817,TCP,401,2.129680123847003,PSH,0
192.168.35.77,10.0.192.114,8065,634,TCP,568,1.6162444532242164,SYN,1
192.168.29.36,10.0.248.134,19791,547,UDP,349,6.045062466032702,RST,0
192.168.183.57,10.0.97.145,11870,1018,UDP,481,1.2939003527424704,SYN,0
192.168.10.132,10.0.5.246,65349,595,UDP,386,0.050485886862439835,FIN,0
192.168.143.50,10.0.227.82,39668,309,TCP,597,0.8999772921687434,RST,0
192.168.245.186,10.0.41.105,20948,436,TCP,509,0.3592153829728124,RST,0
192.168.204.158,10.0.103.140,46681,182,TCP,304,2.9667477301982985,PSH,0
192.168.82.164,10.0.2.103,14906,588,TCP,465,1.245033838958569,SYN,0
192.168.203.76,10.0.218.47,15762,616,TCP,355,1.5267324609523982,SYN,0
192.168.137.78,10.0.207.194,22043,744,TCP,444,0.8240575135191596,RST,0
192.168.235.199,10.0.247.160,2119,815,UDP,465,3.4105110778618877,ACK,0
192.168.255.221,10.0.153.4,39693,43,TCP,565,0.18709540842501912,SYN,0
192.168.92.83,10.0.19.118,42007,404,TCP,590,0.4931372926335128,SYN,0
192.168.4.137,10.0.106.120,46703,929,TCP,357,0.6932440446632155,ACK,0
192.168.144.173,10.0.69.44,15147,605,TCP,470,0.806083922578004,PSH,0
192.168.94.62,10.0.57.128,29156,656,TCP,460,1.4977549963473764,SYN,0
192.168.72.231,10.0.199.71,2103,766,TCP,371,1.303824382098622,FIN,0
192.168.128.45,10.0.7.56,30681,590,UDP,471,0.056298421312187444,ACK,0
192.168.108.78,10.0.204.18,46302,263,UDP,586,1.2864041412906395,SYN,0
192.168.2.197,10.0.146.163,33399,70,UDP,394,0.304276574041283,ACK,0
192.168.16.71,10.0.182.78,25778,661,TCP,585,0.5380066911118808,ACK,0
192.168.40.117,10.0.128.7,53023,292,TCP,362,0.5981729065621743,PSH,0
192.168.64.79,10.0.93.153,32177,214,TCP,658,1.1827669595891868,PSH,0
192.168.56.185,10.0.40.234,19368,872,TCP,496,1.1435267091114738,RST,0
192.168.169.88,10.0.185.98,35265,822,TCP,424,0.475592954840785,SYN,0
192.168.126.242,10.0.170.5,38680,147,ICMP,562,1.6779031824192923,PSH,0
192.168.203.154,10.0.166.192,6003,25,TCP,747,0.12952157469109288,SYN,0
192.168.55.84,10.0.143.144,65003,323,TCP,635,0.2649029766814209,RST,0
192.168.173.81,10.0.153.19,2236,996,UDP,493,0.5528563149602319,PSH,0
192.168.234.73,10.0.138.147,55873,109,TCP,629,0.24699277631771643,PSH,0
192.168.14.99,10.0.91.207,10025,693,TCP,727,2.6253323216975324,RST,0
192.168.89.214,10.0.64.138,14272,251,UDP,462,2.6282975403569218,FIN,0
192.168.255.145,10.0.114.215,34211,482,TCP,516,0.18706070017136942,FIN,0
192.168.193.4,10.0.167.183,16632,715,UDP,417,0.5331362494506259,RST,0
192.168.83.72,10.0.205.9,37451,816,TCP,461,4.828486613138163,FIN,0
192.168.84.95,10.0.68.35,32392,682,UDP,472,0.019609296084744775,FIN,0
192.168.231.16,10.0.119.250,6307,175,TCP,455,0.04425849219522183,FIN,0
192.168.122.196,10.0.182.232,62184,347,TCP,617,1.8510535769678353,FIN,0
192.168.109.57,10.0.32.21,26878,170,TCP,311,0.4815520737033636,ACK,0
192.168.73.159,10.0.249.198,11739,2,TCP,502,1.3121007760649357,ACK,0
192.168.173.173,10.0.153.225,17189,646,UDP,494,0.9628753173772004,PSH,0
192.168.149.92,10.0.207.49,59808,639,TCP,452,1.1852161319023131,SYN,0
192.168.92.239,10.0.212.160,64681,558,UDP,582,0.21989522574356515,ACK,0
192.168.113.218,10.0.124.237,35132,706,TCP,579,0.7920622988751147,SYN,0
192.168.42.83,10.0.23.90,27821,362,UDP,504,1.0393518453854507,RST,0
192.168.71.135,10.0.129.101,48597,721,TCP,531,0.8033290590963752,RST,0
192.168.198.58,10.0.17.122,11608,296,TCP,495,2.894837062581879,RST,0
192.168.23.72,10.0.3.170,15804,570,UDP,562,0.016420801332892507,SYN,0
192.168.10.234,10.0.134.59,38929,1008,UDP,657,0.2416800484589262,RST,0
192.168.71.155,10.0.172.172,22597,590,UDP,606,0.07647780231058318,PSH,0
192.168.222.101,10.0.53.125,51537,202,TCP,723,3.3092679318930727,SYN,0
192.168.94.232,10.0.191.156,65139,1005,TCP,584,0.26653443335892446,PSH,0
192.168.46.114,10.0.98.21,34383,289,TCP,316,1.3483058722886772,PSH,0
192.168.80.26,10.0.224.42,1550,1002,UDP,564,0.1574250934023884,FIN,0
192.168.248.76,10.0.216.238,8879,62,TCP,426,0.05359486092359484,PSH,0
192.168.80.154,10.0.33.226,44487,502,TCP,631,0.21193824438977155,ACK,0
192.168.71.213,10.0.17.139,35084,780,UDP,472,0.3232381447718005,PSH,0
192.168.67.7,10.0.134.84,51830,126,UDP,367,0.6129988735177975,RST,0
192.168.154.23,10.0.203.52,30506,992,UDP,533,0.022476316362361217,FIN,0
192.168.208.119,10.0.39.194,17595,49,UDP,472,0.9604394528019088,SYN,0
192.168.90.232,10.0.128.115,32764,600,TCP,542,1.067852384437355,PSH,0
192.168.61.92,10.0.203.27,64056,846,TCP,535,0.3437967544658779,FIN,0
192.168.123.152,10.0.91.108,20166,773,UDP,536,0.30768805196429594,PSH,0
192.168.90.231,10.0.171.13,26128,179,TCP,537,0.21120784604212267,PSH,0
192.168.207.98,10.0.249.93,9649,581,TCP,587,0.2423255092367905,RST,0
192.168.107.122,10.0.171.130,40223,879,UDP,517,1.050790396093436,ACK,0
192.168.2.102,10.0.163.50,56213,928,UDP,487,0.9308222411237392,FIN,0
192.168.113.253,10.0.242.152,16950,493,UDP,474,2.4636029176143994,FIN,0
192.168.64.210,10.0.244.138,32242,433,TCP,464,1.7573113750004825,PSH,0
192.168.181.193,10.0.41.110,45496,993,TCP,472,0.8579660968953355,FIN,0
192.168.16.249,10.0.214.132,27404,572,UDP,586,0.18318314532541266,SYN,0
192.168.110.32,10.0.22.160,58670,302,TCP,633,0.39092559637231256,SYN,0
192.168.118.151,10.0.207.85,21590,964,UDP,579,0.6462712641514209,PSH,0
192.168.80.129,10.0.39.27,57149,761,ICMP,531,0.5459326975765766,FIN,0
192.168.23.78,10.0.228.74,34229,990,TCP,509,0.06658146539751487,PSH,0
192.168.183.2,10.0.155.181,44572,169,ICMP,524,0.44353061008111855,SYN,0
192.168.94.39,10.0.243.50,30741,977,TCP,525,0.2078552124859063,FIN,0
192.168.23.108,10.0.92.22,51008,963,TCP,440,0.8554039928003371,ACK,0
192.168.48.172,10.0.243.164,42780,269,TCP,428,2.6656449025664406,PSH,0
192.168.24.28,10.0.231.131,26159,364,UDP,508,0.15063484393416604,SYN,0
192.168.122.165,10.0.165.76,29188,624,TCP,414,1.9742482396046541,SYN,0
192.168.124.55,10.0.162.119,9977,100,TCP,421,0.3039755586537973,ACK,0
192.168.191.159,10.0.146.230,39586,914,TCP,432,1.1677566446658108,PSH,0
192.168.115.126,10.0.244.237,4598,215,ICMP,618,0.9349149496556513,RST,0
192.168.249.22,10.0.236.6,21193,995,TCP,649,0.24609384157287736,RST,0
192.168.31.1,10.0.203.11,60882,625,TCP,500,0.4611086923585333,SYN,0
192.168.29.166,10.0.175.189,22628,97,TCP,506,0.791311200872635,RST,0
